ID,FULL_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_mWaoOKxK71,Ángel González,45,MALE,MEXICO,2362,78469
CUST_agzJpPKupz,Elias Weber,57,MALE,GERMANY,6672,302794
CUST_Zx0qzIOQHC,Milan Visser,54,MALE,NETHERLANDS,886,28139
CUST_oVimdWsqIP,Louis Richard,37,MALE,FRANCE,680,14257
CUST_XtJ9ma-GG6,Alice Greco,68,FEMALE,ITALY,1633,67945
CUST_8Q1omim23t,Inès Bernard,59,FEMALE,FRANCE,970,2760
CUST_MwUPkjnndw,Anna Schäfer,48,FEMALE,GERMANY,2020,92930
CUST_94fWTptvAS,Fernanda Souza,55,FEMALE,BRAZIL,2834,7995
CUST_LT4Cjddi5U,Noah Müller,30,MALE,GERMANY,991,26872
CUST_J74HeLvg0z,Valeria Flores,43,FEMALE,MEXICO,5969,54258
CUST_uB5iB1yE5k,Sem Jansen,58,MALE,NETHERLANDS,576,23698
CUST_j3I-wbYWZ2,Camila Ferreira,38,FEMALE,BRAZIL,553,7017
CUST_ARaBh8Av8z,Juan Martínez,51,MALE,COLOMBIA,2928,26353
CUST_Ei5hibTMN8,Diego Santos,52,MALE,BRAZIL,1603,53064
CUST_M6qqKs_Obp,Santiago Martínez,38,MALE,MEXICO,1154,49162
CUST_wpo7wN2Qit,Ethan Thomas,44,MALE,FRANCE,2013,36233
CUST_86WGH7e2P5,Marie Wagner,47,FEMALE,GERMANY,1243,14743
CUST_5a34ZWHUzE,María Gonzales,26,FEMALE,PERU,1001,6152
CUST_i-Z6_GHEin,Lucas Moreau,52,MALE,FRANCE,900,11281
CUST_gUNHr2ZYY@,Jade Bernard,51,FEMALE,FRANCE,2182,101098
CUST_i8WOzAVovu,Arthur Roberts,54,MALE,UNITED KINGDOM,1280,29037
CUST_2R@zN9RGXS,Elias Schneider,31,MALE,GERMANY,1804,63646
CUST_5jaHcIP4KZ,Luis González,57,MALE,MEXICO,3358,133985
CUST_sgJHXkbZMp,Noah de Jong,50,MALE,NETHERLANDS,1181,14852
CUST_CqVvQOIGXL,Pedro Silva,64,MALE,BRAZIL,618,16695
CUST_rhhyIZhGWe,Paulina López,45,FEMALE,MEXICO,338,13703
CUST_SjJvPbOvOx,David García,46,MALE,COLOMBIA,454,14627
CUST_a8H4k-cwab,Olivia Miller,39,FEMALE,UNITED STATES,310,1633
CUST_aBLHvwO6Ql,Guilherme Silva,44,MALE,PORTUGAL,7312,86793
CUST_OVoXxy@zpi,Paulina Torres,44,FEMALE,MEXICO,642,19922
CUST_DCsUP5OBzm,Max Schneider,39,MALE,GERMANY,1259,7766
CUST_@u@RmZ-xfM,Lea Schneider,39,FEMALE,GERMANY,560,18592
CUST_IJRqleFvom,Andrew Taylor,48,MALE,UNITED STATES,1115,19809
CUST_YmhphTSFdU,Lina Weber,61,FEMALE,GERMANY,837,12320
CUST_UKI47ybeWl,Nathan Dubois,48,MALE,FRANCE,266,11825
CUST_2wi6RtrKBD,María López,47,FEMALE,PERU,2598,56176
CUST_ORnVaCGGtP,Jules Thomas,50,MALE,FRANCE,1956,62701
CUST_DoYYoPUeEu,Beatriz Souza,36,FEMALE,BRAZIL,466,15092
CUST_IBrwWsHvyM,Diego Costa,52,MALE,BRAZIL,1388,21979
CUST_g5DxVt1cDw,Daniel Anderson,29,MALE,UNITED STATES,9079,270151
CUST_Ua5Z1fe3Zz,Chloé Durand,41,FEMALE,FRANCE,2168,49085
CUST_lffAYOfHuO,Olivia Davis,53,FEMALE,UNITED STATES,2485,61966
CUST_LEqpNwc@tU,Lucas Sánchez,36,MALE,SPAIN,7055,342991
CUST_l30mRGu5jN,Mia Brown,53,FEMALE,UNITED KINGDOM,3621,114679
CUST_uSj1aRtyKY,Juan Torres,42,MALE,MEXICO,1149,32842
CUST_4g9nk7rEyh,Daniel González,50,MALE,COLOMBIA,4899,183836
CUST_PqjurX2dpX,Noor Smit,48,FEMALE,NETHERLANDS,14564,375347
CUST_BtUy5@1rsD,Giovanni Esposito,55,MALE,ITALY,2482,82890
CUST_2_1NPb81rl,Noah Moreau,46,MALE,FRANCE,5610,229174
CUST_wx3C5YznNe,Hannah Schneider,48,FEMALE,GERMANY,2689,53361
CUST_Ye3RPY-gXG,Sophie Visser,56,FEMALE,NETHERLANDS,1817,44994
CUST_fQwshBfOtz,Noah Meyer,45,MALE,GERMANY,3703,184562
CUST_NHd3HT27JW,Nathan Durand,51,MALE,FRANCE,2388,89844
CUST__mxRjs@3O9,Arthur Smith,45,MALE,UNITED KINGDOM,1317,56477
CUST_wL8_GcUXkP,Ginevra Ricci,59,FEMALE,ITALY,4075,4371
CUST_t0jKEML4Ai,Max Becker,55,MALE,GERMANY,3112,62914
CUST_tJ3g6fw5fJ,Juan González,47,MALE,MEXICO,2170,91620
CUST_9PKXf1ehnf,María García,47,FEMALE,PERU,1488,51730
CUST_4Bt3cuEZLz,Camila Alves,65,FEMALE,BRAZIL,924,30883
CUST__vPuSFG4vv,Amelia Brown,45,FEMALE,CANADA,3316,88959
CUST_3lK3F@Jdc@,Diego Alves,52,MALE,BRAZIL,262,2201
CUST_Klf2CdstiQ,Lucía Pérez,38,FEMALE,PERU,809,29721
CUST_qLbsDo0No3,Jorge Sánchez,50,NON-BINARY,MEXICO,1553,62676
CUST_qKLBpFseXm,Andrew Wilson,34,MALE,UNITED STATES,1550,67789
CUST_ooCbvSAkEi,Jonas Wagner,34,MALE,GERMANY,3365,166631
CUST_i7v_QdlvpL,Luis López,47,MALE,MEXICO,3732,101747
CUST_5zndNzsBfh,Amelia Wilson,51,FEMALE,CANADA,807,7253
CUST_pro@13ECNc,Gustavo Rodrigues,45,MALE,BRAZIL,3317,160972
CUST_4RadO1hjd5,Francisco Silva,31,MALE,PORTUGAL,1692,74604
CUST_QS@GuuwHw8,Manon Moreau,56,FEMALE,FRANCE,844,6672
CUST_z5Lj3Utroa,Charlotte Anderson,52,FEMALE,CANADA,2772,1939
CUST_9J6LgAqS7m,Alice Rossi,61,FEMALE,ITALY,693,23617
CUST_gBmKZQFkxo,Lucas Durand,42,MALE,FRANCE,866,11466
CUST_rraf@zyDTD,Francesco Bianchi,62,MALE,ITALY,3683,83364
CUST_cyxwwolJXL,Sophia Brown,66,FEMALE,CANADA,1576,23197
CUST_mRWvUG2wVq,Beatriz Ferreira,51,FEMALE,BRAZIL,939,7605
CUST_8HM8Ybxr5t,Emma Schäfer,37,FEMALE,GERMANY,2465,63344
CUST_-8ZBt6@egz,Florencia Morales,45,FEMALE,CHILE,7584,27066
CUST_T6nex97IYW,Marie Schneider,49,FEMALE,GERMANY,663,21667
CUST_iHktAn6L38,Rose Thomas,37,FEMALE,FRANCE,4298,88861
CUST_Pb-xtKXmCJ,Emma Miller,37,FEMALE,UNITED STATES,1338,48926
CUST_AAG9KmaA7E,Logan Smith,59,MALE,CANADA,2780,135517
CUST_vVRJoFY6Pj,Andrea Martínez,37,FEMALE,MEXICO,1679,3971
CUST_G15iSkbYK4,Jonas Hoffmann,44,MALE,GERMANY,730,24410
CUST_Ing1pmt2-N,Santiago Rojas,37,MALE,PERU,4832,20910
CUST_RRDxejW7uo,Agustina Pérez,29,FEMALE,ARGENTINA,4911,222689
CUST_CwGaL4g6JA,Sofía Martínez,40,FEMALE,COLOMBIA,880,5841
CUST_3gEPxu8A7X,Camila Rojas,59,FEMALE,CHILE,860,6708
CUST_PLyCSQTpvo,Fernanda Pereira,41,FEMALE,BRAZIL,3133,120921
CUST_BL1iIYAMiq,Andrea Ramírez,40,FEMALE,MEXICO,538,24568
CUST_n7LsM9I9K9,José Martínez,46,MALE,MEXICO,941,7616
CUST_T0@RInLuCW,Lucas Robert,46,MALE,FRANCE,5424,167918
CUST_XtduzZDU1R,Rose Bernard,48,FEMALE,FRANCE,10900,249340
CUST_ETsgK6jAIO,Agustín Rojas,48,MALE,CHILE,1780,13514
CUST_wlyzrEQ395,Camila Sánchez,46,FEMALE,ARGENTINA,1859,17939
CUST_PJh-9aGhw-,Beatriz Pereira,40,FEMALE,BRAZIL,615,30484
CUST_x_FI2Y_jm3,Nathan Robert,43,MALE,FRANCE,534,3857
CUST_C868rYgmXN,Ángel Ramírez,44,MALE,MEXICO,5732,59879
CUST_kabRkbpzbP,Rose Moreau,38,FEMALE,FRANCE,1797,8341
CUST_SvBtIWdTQo,Luuk van den Berg,28,MALE,NETHERLANDS,3123,102987
CUST_8T4CFAo@wz,Leonor Oliveira,50,FEMALE,PORTUGAL,2250,11521
CUST__Yguw5i4PJ,Francesca Ferrari,48,FEMALE,ITALY,1751,15875
CUST_2lB0DKiwhJ,Martina Soto,38,FEMALE,CHILE,1130,13797
CUST__kWyYArlko,Anthony Taylor,38,MALE,UNITED STATES,863,21575
CUST_7e9bPoAH3s,Tomás Sepúlveda,45,MALE,CHILE,2016,62518
CUST_roM@YdNeTi,Julia Díaz,52,FEMALE,SPAIN,578,21114
CUST_AR7DLmCkUy,Camila Sánchez,35,NON-BINARY,MEXICO,7245,162355
CUST_wnXydTBTO7,Pedro Pereira,48,MALE,BRAZIL,7906,185055
CUST_oxnKwCxX3s,Emma Laurent,44,FEMALE,FRANCE,1725,19897
CUST_05mGmeq0Jr,Sem Meijer,39,MALE,NETHERLANDS,1222,23658
CUST_y5@19Rydxv,Tomás Ferreira,44,MALE,PORTUGAL,4958,207616
CUST_JBIYIw_VZa,Charlotte Brown,55,FEMALE,UNITED STATES,1244,10348
CUST_D_sBR@2KWq,Gustavo Alves,70,MALE,BRAZIL,1507,30392
CUST_6391fPc@YY,Inès Bernard,41,FEMALE,FRANCE,10918,422498
CUST_vmRvYvgV4y,Adam Moreau,51,MALE,FRANCE,1263,13753
CUST_WANsDkTcu@,Matthew Johnson,51,MALE,UNITED STATES,497,22733
CUST_t-IwWM7esQ,Giorgia Russo,48,FEMALE,ITALY,918,29475
CUST_WAgPxDR5kl,Amanda Silva,43,FEMALE,BRAZIL,4211,197300
CUST_Y3ASMiFBy_,Leon Fischer,60,MALE,GERMANY,513,5988
CUST_auLyDF-AYt,Olivia Wilson,38,FEMALE,CANADA,8531,63571
CUST_3g@EMaqmr3,Daniel Davis,51,MALE,UNITED STATES,409,15892
CUST_6Wc7BQrde9,Sophie Müller,48,FEMALE,GERMANY,1946,68389
CUST_7K5@S7Yj2Z,Sophie Smith,39,FEMALE,UNITED KINGDOM,1757,6929
CUST_gFok0UAyH@,Paulina Flores,59,FEMALE,MEXICO,439,4981
CUST_M7dkOZl9WB,Isabella Taylor,48,FEMALE,UNITED STATES,3736,80315
CUST_wnG-Tue4@j,Leon Schäfer,48,MALE,GERMANY,8550,134089
CUST_AIiSxAwvk5,Ava Moore,33,FEMALE,UNITED STATES,5780,19952
CUST_Ss_FpXwQlN,Noah Roberts,62,NON-BINARY,UNITED KINGDOM,2172,5229
CUST_xCq__I1krt,Carlos Huamán,49,MALE,PERU,942,33319
CUST_gwPD0JH@@D,Grace Tremblay,57,FEMALE,CANADA,1589,44965
CUST_0tzCBt6ihu,John Davis,44,MALE,UNITED STATES,881,2929
CUST_KxJ@DQ1CcA,Lotte Janssen,43,FEMALE,NETHERLANDS,11548,79960
CUST_nQ3uv6UGlq,Emma Bakker,43,FEMALE,NETHERLANDS,1613,60751
CUST_MiSf5wvlwQ,José Flores,52,MALE,PERU,928,40431
CUST_fH3WqUSNSX,Giorgia Greco,49,FEMALE,ITALY,3683,181355
CUST_e8bMNl3I_0,Hugo Martin,48,MALE,FRANCE,1027,25929
CUST_Fsxf3pQ6bB,Alice Dubois,37,FEMALE,FRANCE,1560,64172
CUST_QXhYfynSAl,Catalina Contreras,53,FEMALE,CHILE,1802,62540
CUST_EpXMZKRHHu,Santiago Pérez,44,MALE,CHILE,4995,41881
CUST_orRFXKhXSg,Marco Greco,34,MALE,ITALY,703,8900
CUST_sU1MPvz8aw,Fernanda García,52,FEMALE,MEXICO,3880,39028
CUST_TlYCmnXonu,Poppy Brown,44,FEMALE,UNITED KINGDOM,1126,6483
CUST_1DQbPJfq_H,Louis Bernard,48,MALE,FRANCE,2295,99605
CUST_vHBDGoB@eN,Emma Dubois,47,FEMALE,FRANCE,1608,21209
CUST_hihVrD_GNy,Catalina Soto,57,FEMALE,CHILE,241,8190
CUST_NJIlchBbBC,Michael Anderson,49,MALE,UNITED STATES,1040,50082
CUST_dhqeRXY7n6,Alejandro Flores,29,MALE,MEXICO,13635,11841
CUST_17rrW3ir8U,Lucas Wilson,41,MALE,CANADA,1753,10120
CUST_yFt3rRjAYe,Francesca Russo,64,FEMALE,ITALY,2603,65375
CUST_cR9xoD2mAb,Mariana Oliveira,55,FEMALE,BRAZIL,2123,57392
CUST_coezeLqzcQ,Lucas Laurent,57,MALE,FRANCE,1317,29520
CUST_7JpCprc1HO,Lucas van den Berg,61,MALE,NETHERLANDS,1062,25296
CUST_q_NwJKJCNn,Anthony Davis,56,MALE,UNITED STATES,4833,205598
CUST_xrSxFQlC2x,Julia Pérez,56,FEMALE,ARGENTINA,1272,63196
CUST_IDNgT3QXUn,Daniel Smith,41,MALE,UNITED STATES,2852,4205
CUST_8klkCZlOZs,Matteo Bianchi,35,MALE,ITALY,2931,81195
CUST_O2mKhHxr40,Emma Miller,36,FEMALE,UNITED STATES,1554,73966
CUST_ziwsYOLaX0,Luuk Janssen,41,MALE,NETHERLANDS,2038,46572
CUST_dbIymwo8_C,Carolina Alves,46,FEMALE,BRAZIL,1091,54220
CUST_sF3R7iFWKT,Valentina Rodríguez,40,FEMALE,ARGENTINA,1898,7990
CUST_9hLWslMPvA,Harper Johnson,46,FEMALE,UNITED STATES,422,13159
CUST_2bfEIrEwKU,Ana Ferreira,43,FEMALE,BRAZIL,1134,29690
CUST_LzWpBjl_Cq,Clara Huamán,55,FEMALE,PERU,1253,42278
CUST_Af8yKnroRt,Amelia Taylor,46,FEMALE,UNITED STATES,2651,125792
CUST_YqYsQdkSnQ,Maria Oliveira,43,FEMALE,PORTUGAL,652,30956
CUST_DsjzxY0@GQ,Luis Martínez,41,MALE,MEXICO,558,25801
CUST_E1eSkNB5Ov,Camila González,56,FEMALE,ARGENTINA,1571,17001
CUST_oAX-LF@ZFa,Felipe Oliveira,46,MALE,BRAZIL,1624,45160
CUST_OaBiTJnxBz,Lukas Hoffmann,30,MALE,GERMANY,325,12559
CUST_MTjelKBsTN,Carolina Ferreira,50,FEMALE,BRAZIL,1858,35545
CUST__JTi4F4LEC,Charlotte Johnson,55,FEMALE,UNITED STATES,1683,78261
CUST_w47r6YLwW3,Julia García,53,FEMALE,SPAIN,7667,280616
CUST_mtl5sotYfG,Arthur Martin,46,MALE,FRANCE,5137,54110
CUST_xjFaAJPHr4,Felipe Lima,40,MALE,BRAZIL,3335,69145
CUST_Llt4OhYTPt,Giorgia Ferrari,49,FEMALE,ITALY,3577,110203
CUST_Ch0@E1IV9a,Levi Meijer,64,MALE,NETHERLANDS,1575,31026
CUST_s2q2kYBUWC,Nicolás Torres,49,MALE,ARGENTINA,2406,93784
CUST_qjhnXrkYs6,Max Schäfer,53,MALE,GERMANY,489,6060
CUST_lwDaHbO_Uj,Ava Wilson,52,FEMALE,UNITED STATES,13431,481266
CUST_aagL@W9yw-,Emma Miller,38,FEMALE,UNITED STATES,1249,9554
CUST_sq6HTQq5y7,Sergio Sánchez,44,MALE,SPAIN,802,26415
CUST_dfeZ4gwKCY,Arthur Evans,47,MALE,UNITED KINGDOM,858,22391
CUST__4VdnA0QUE,Emma Schneider,56,FEMALE,GERMANY,255,667
CUST_SOrrSdVdup,Matthew Thomas,40,MALE,UNITED STATES,2779,62169
CUST_-AOwbcMFYq,Lucía Hernández,38,FEMALE,SPAIN,5785,105367
CUST_-OjEbjVVCe,Julia van Dijk,46,FEMALE,NETHERLANDS,1502,46583
CUST_vPL3ekousr,Jules Durand,52,MALE,FRANCE,1686,49469
CUST_e7RYWO5W_g,Arthur Smith,46,MALE,UNITED KINGDOM,1823,2467
CUST_jxRx7HdFLu,Lina Richard,53,FEMALE,FRANCE,1813,82799
CUST__438tBKOkc,Santiago Torres,40,MALE,MEXICO,1913,30457
CUST_wjonId3XGO,James Moore,54,MALE,UNITED STATES,1346,12439
CUST_pxsAn862kd,Ariana López,49,FEMALE,PERU,679,21832
CUST_iAdI0@-YUc,Grace Wilson,54,FEMALE,CANADA,2405,17070
CUST_AFAp5r-RqK,Jorge López,35,MALE,MEXICO,25875,536557
CUST_iQ4giNq5d_,Mia Weber,53,FEMALE,GERMANY,2051,5736
CUST_itVD_0@K6O,Chloé Moreau,54,FEMALE,FRANCE,5533,176468
CUST_DyEcTQVO2I,João Rodrigues,56,MALE,BRAZIL,2168,89439
CUST_whuIXzmtZE,Lucía Flores,49,FEMALE,PERU,5572,164394
CUST_934YRKTsAJ,Ava Davis,38,FEMALE,UNITED STATES,588,12648
CUST_5-AndKViVG,Anna Fischer,42,NON-BINARY,GERMANY,701,3740
CUST_73XwDRoO0r,Ana Fernandes,37,FEMALE,PORTUGAL,713,3998
CUST_J5@AhBkCpT,Julia Alves,46,FEMALE,BRAZIL,457,18204
CUST_RV1ClVxmLw,Andrew Moore,44,MALE,UNITED STATES,2818,43862
CUST_M41F5w@8Yv,Léa Robert,52,FEMALE,FRANCE,9487,110335
CUST_ddTeRDKf9x,Emma Miller,54,FEMALE,UNITED STATES,2856,2189
CUST_imODsdpqMq,Sophie Williams,33,FEMALE,UNITED KINGDOM,322,7257
CUST_BDamfLbV_B,Isabella Anderson,44,FEMALE,UNITED STATES,881,10814
CUST_0lT0_b70w5,Daniela Ramírez,56,FEMALE,MEXICO,3962,8987
CUST_egfAosJZtj,Nicolás Rodríguez,43,MALE,ARGENTINA,1443,23065
CUST_rs1XgUGmJI,William Tremblay,52,MALE,CANADA,3534,166190
CUST_OEf9-4w1hC,Julia Alves,54,FEMALE,BRAZIL,1671,57286
CUST_xTdrmKekXh,María Martínez,49,FEMALE,MEXICO,1077,42341
CUST_d9qDIczjbZ,José Hernández,46,MALE,MEXICO,1165,40841
CUST_JjdVf1WBE5,Giovanni Greco,25,MALE,ITALY,1951,34977
CUST_9pA1Jg0bch,Tomás Pérez,52,MALE,ARGENTINA,4227,200346
CUST_exijTki2Og,Michael Brown,44,MALE,UNITED STATES,744,27855
CUST_ucAGpD9oth,Mia Anderson,45,FEMALE,UNITED STATES,3041,82090
CUST_p56jqBT2ZE,Marie Müller,32,FEMALE,GERMANY,8226,178447
CUST_praFIb3Bx@,Diego Sepúlveda,48,MALE,CHILE,1461,58306
CUST_rA@BX6-9Zu,Emma Martin,49,FEMALE,CANADA,688,580
CUST_BkS2EfSg40,Tomás Pérez,49,MALE,CHILE,816,7502
CUST_J01hEzSEm5,Gabriela Hernández,52,FEMALE,COLOMBIA,880,15058
CUST_OqNyqiO092,Bruno Ferreira,41,MALE,BRAZIL,5257,240808
CUST_zORXvJqRiz,Alejandro Hernández,55,MALE,MEXICO,2044,28278
CUST_kvo6bajZ-x,Noah Brown,47,MALE,CANADA,1285,54579
CUST_N0BVTE5X3q,Inès Dubois,49,FEMALE,FRANCE,1873,3115
CUST_xADPZ3LeNg,Daniela González,43,FEMALE,COLOMBIA,779,16258
CUST_22v9QbjGLw,Laura Rodríguez,40,FEMALE,COLOMBIA,1539,6656
CUST_mUxuQHHkxu,Julia Moreno,37,FEMALE,SPAIN,4870,179173
CUST_6mHFaKZnsG,Agustín Silva,38,MALE,CHILE,939,32664
CUST_OrQ0cpf7NX,Fernanda Hernández,54,FEMALE,MEXICO,2792,26928
CUST_J-5VP4TLZT,Emma Smith,50,FEMALE,UNITED STATES,5621,118255
CUST_dDnHm2HUli,João Lima,54,MALE,BRAZIL,1049,35968
CUST_WLcwe@8e8c,Laura Schäfer,50,FEMALE,GERMANY,3165,41889
CUST_w@0KBCXror,Grace Wilson,38,FEMALE,UNITED KINGDOM,606,1039
CUST_bYT@LMyWKw,Anthony Wilson,48,MALE,UNITED STATES,1468,49703
CUST_LX8pV5VZiz,Luis Torres,62,MALE,MEXICO,2481,89513
CUST_c1CsdDS2zI,Valeria Martínez,38,FEMALE,MEXICO,2170,25597
CUST_TYQ9FwVEAV,Lea Müller,46,FEMALE,GERMANY,11419,388874
CUST_x@Q5HwAuC8,Lucas Souza,31,MALE,BRAZIL,1920,80283
CUST_l2Zb9wThYT,Beatriz Oliveira,57,FEMALE,PORTUGAL,1167,39702
CUST_aw3uDLAKJq,Luis Flores,37,MALE,MEXICO,2151,30423
CUST_proC3Wqal5,Julia Lima,59,FEMALE,BRAZIL,411,621
CUST_XzCEQQD_@H,Agustín Contreras,47,MALE,CHILE,7493,302490
CUST_h7HPRK0Fza,Beatriz Souza,66,FEMALE,BRAZIL,942,15429
CUST_leV7v-Tl5w,Sophie Wagner,60,FEMALE,GERMANY,2801,50104
CUST_-q@TXo69ow,Luis Sánchez,53,MALE,MEXICO,1129,45436
CUST_wztODiR1Cw,Inès Thomas,54,FEMALE,FRANCE,543,18523
CUST_P5nWG9stGM,James Thomas,57,MALE,UNITED STATES,1797,70189
CUST_0ry68ux-i3,Léa Moreau,48,FEMALE,FRANCE,1129,41843
CUST_Q-odcregoO,Jade Moreau,42,FEMALE,FRANCE,4975,64406
CUST_0wlczeBEeO,Martina Moreno,30,FEMALE,SPAIN,2927,36693
CUST_ktvRdVpB-x,Emma Anderson,47,FEMALE,UNITED STATES,7477,178555
CUST_a6HhM2CNhy,Matteo Romano,34,MALE,ITALY,1430,15486
CUST_NYZ-Ohgvzt,Carlos Sánchez,50,MALE,MEXICO,3656,69911
CUST_mISEmlyLcZ,Lucas Costa,51,MALE,BRAZIL,1040,5781
CUST_Zh-kUyQeGT,Sara Rodríguez,41,FEMALE,COLOMBIA,1636,79464
CUST_9XtBgl@A@-,Carla López,52,FEMALE,SPAIN,1642,49887
CUST_KddfGA0z53,Lily Tremblay,55,FEMALE,CANADA,2146,40592
CUST_vGZCArjGj5,Elias Meyer,33,MALE,GERMANY,3378,104667
CUST_b@mT8xz-Sk,Sophia Davis,56,FEMALE,UNITED STATES,1777,17229
CUST_owjt01n7UY,João Sousa,51,MALE,PORTUGAL,1304,62777
CUST_vLhnzzthoo,Emma Weber,62,FEMALE,GERMANY,1525,13337
CUST_kntniY5ocd,Fernanda Torres,53,FEMALE,MEXICO,723,13961
CUST_imhi-OaYrW,Camila Santos,39,FEMALE,BRAZIL,1012,35513
CUST__c5iR_U_GY,Harry Smith,42,MALE,UNITED KINGDOM,4036,144245
CUST_aquEezte6d,Ángel Hernández,41,MALE,MEXICO,2765,109116
CUST_d@iq6SCWlf,Arthur Williams,47,MALE,UNITED KINGDOM,761,13157
CUST_yO3SYI-Vvf,Mia Taylor,45,FEMALE,UNITED STATES,843,27030
CUST_C4-3@dl3K7,Lucas Santos,45,MALE,BRAZIL,2392,78289
CUST_8lxMca30pr,Amanda Ferreira,37,FEMALE,BRAZIL,2426,111684
CUST_YxrzN61S3e,Anthony Anderson,43,MALE,UNITED STATES,717,17258
CUST_q92IHQ0wW_,Adrián López,44,MALE,SPAIN,841,38898
CUST_1TEc_ABuvM,Santiago Martínez,54,MALE,MEXICO,1217,19176
CUST_uqxDfmi92N,Laura González,35,FEMALE,COLOMBIA,10589,350696
CUST_P0wEAqRHGh,Javier García,37,MALE,SPAIN,4723,203890
CUST_9DKxYvTa_J,Beatriz Alves,66,FEMALE,BRAZIL,412,17054
CUST_4@mxC0CWX2,Sophia Anderson,50,FEMALE,UNITED STATES,201,2521
CUST_aU44l6feam,Diego Martínez,56,MALE,MEXICO,1950,13568
CUST_AjMX5-gxce,Jade Dubois,46,FEMALE,FRANCE,1963,88479
CUST_0CLNVJWb5V,Amelia Thomas,50,FEMALE,UNITED STATES,1163,50250
CUST_APJGOCVMjc,Felix Hoffmann,44,MALE,GERMANY,6153,154670
CUST_hs0nRae4LJ,Noah Müller,45,MALE,GERMANY,820,16203
CUST_B@xRxIAFDi,Gabriel Costa,39,MALE,BRAZIL,410,6898
CUST_-ADVvH0fIg,Olivia Thomas,36,FEMALE,UNITED STATES,1413,44495
CUST_82_HiJO8IX,Julia Oliveira,56,FEMALE,BRAZIL,2228,68485
CUST_vLk0-la8zC,Leonie Fischer,46,FEMALE,GERMANY,3706,135512
CUST_Ix25pJrwKi,María Pérez,41,FEMALE,MEXICO,1911,21740
CUST_p1tVwL94dl,Santiago Pérez,44,MALE,MEXICO,961,44522
CUST_lc_H8Ge@-P,Mariana Alves,29,FEMALE,BRAZIL,741,36483
CUST_W4nEdCNhcE,Chiara Greco,48,FEMALE,ITALY,2001,39130
CUST_IPbm4XseMS,Manon Thomas,53,FEMALE,FRANCE,2046,68542
CUST_O4TC6f08E4,Julia Sánchez,39,FEMALE,ARGENTINA,4967,56724
CUST_FJMei1HsHA,Bruno Pereira,49,MALE,BRAZIL,2213,108198
CUST_X7V_z7v9s5,Gustavo Oliveira,60,MALE,BRAZIL,1981,97751
CUST_P8y5RszE1T,Santiago Torres,56,MALE,MEXICO,1675,67112
CUST_I0Ilb6I@BY,Rafael Lima,51,MALE,BRAZIL,638,3583
CUST_RSiAYXB@RF,Olivia MacDonald,43,FEMALE,CANADA,594,5382
CUST_qhmhIXmoFV,João Silva,41,MALE,BRAZIL,1536,11769
CUST_mgNyjkYPdk,Giovanni Colombo,56,MALE,ITALY,905,3431
CUST_olWIQoVfaN,Andrea Torres,47,FEMALE,MEXICO,240,573
CUST_itQC0w6x7O,Inès Dubois,35,FEMALE,FRANCE,824,18423
CUST_adwh8ZI8KM,João Costa,39,MALE,PORTUGAL,1799,69089
CUST_M3N7PFkec9,Miguel García,50,MALE,PERU,1581,45524
CUST_AyFCQa6t57,Mia Johnson,31,FEMALE,UNITED STATES,4699,152222
CUST_nTbkMyLR-Z,Daniel Wilson,40,MALE,UNITED STATES,775,33039
CUST_At0TT4GFzW,Noah Robert,51,MALE,FRANCE,16243,333977
CUST_I_M4P6i_g8,Julia Torres,35,FEMALE,ARGENTINA,3324,26038
CUST_CPbVh9gKOa,Lotte Bakker,46,FEMALE,NETHERLANDS,1689,52194
CUST_scTB3rBh9c,Léa Durand,49,FEMALE,FRANCE,1105,9486
CUST_eD0F_9ihTf,Oscar Thomas,60,MALE,UNITED KINGDOM,1174,29801
CUST_bLG6vRvxgR,Alejandro Sánchez,50,MALE,SPAIN,1426,17796
CUST_JjuNv_ySUn,Noor Janssen,36,FEMALE,NETHERLANDS,649,17129
CUST_9FVDDL4bOZ,Anthony Miller,44,MALE,UNITED STATES,1403,64320
CUST_FA4CR41BuP,Emily Moore,45,FEMALE,UNITED STATES,4732,138670
CUST_CAd3NmTpbd,Mia Roberts,48,FEMALE,UNITED KINGDOM,7419,179972
CUST_xBcnN0Ct9i,Matheus Santos,39,MALE,BRAZIL,3308,70710
CUST_GC9lKKdw4j,Tiago Ferreira,48,MALE,PORTUGAL,859,32734
CUST_BODplcL@_V,Louise Robert,49,FEMALE,FRANCE,2822,71621
CUST_3gUNZYskjr,Louis Petit,64,MALE,FRANCE,1366,61053
CUST_zY6SQZMEut,Laura Fischer,58,FEMALE,GERMANY,2310,53821
CUST_0Ua78Zj_H4,Mariana Silva,53,FEMALE,BRAZIL,3565,161525
CUST_Wbk2jSRZ-Q,Fernanda Ferreira,38,FEMALE,BRAZIL,871,32273
CUST_DqmVZKXl36,Mariana Pereira,59,FEMALE,BRAZIL,1321,35853
CUST_3xhpYOQ@Ov,Rafael Ferreira,49,MALE,BRAZIL,3803,117408
CUST_aGAB_dBhIE,John Moore,47,MALE,UNITED STATES,3683,139322
CUST_6dUKmR0IIT,Alejandro Torres,45,MALE,MEXICO,493,15330
CUST_7jerVzGzn5,Robert Johnson,46,MALE,UNITED STATES,1905,74290
