ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CUSTOMER_SINCE,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_d6Y1OwjQIo,Leon,Schmidt,54,Male,Germany,2024-04-28,7310,317657
CUST_7LI7jpTnqw,Jules,Laurent,42,Female,France,2020-08-15,941,22665
CUST_nkhAauXRy3,Alice,Ferreira,34,Non-Binary,Brazil,2015-11-26,1455,71812
CUST_JZs7KRiB-8,Manon,Dubois,47,Male,France,2025-02-17,2689,74671
CUST_DOvcR8Q_@h,Gabriel,Robert,45,Male,France,2019-05-17,1575,3086
CUST_w-pO0g_Zzl,Samuel,Rodríguez,43,Male,Colombia,2020-01-01,2158,53606
CUST_sO8KEkdfAu,Luis,Ramírez,51,Male,Mexico,2024-06-13,7547,272025
CUST_s7KrMcB0da,Sophia,Brown,40,Male,United States,2021-12-08,1279,2287
CUST_oVimdWsqIP,Raphaël,Thomas,37,Male,France,2019-03-03,680,14257
CUST_GTTGOmPImS,Samuel,Ramírez,48,Male,Colombia,2023-04-10,9248,75836
CUST_B-_XRHfWxt,Tomás,Ferreira,50,Female,Portugal,2023-07-30,2905,93928
CUST_PJ0jiH3eH@,James,Smith,36,Male,United States,2020-08-30,10199,488416
CUST_3KupSgeRXE,Mateo,González,55,Female,Argentina,2024-11-25,3933,123563
CUST_772u_WjQMZ,Louis,Laurent,31,Female,France,2022-09-18,549,19158
CUST_FShGXjt-an,Sophia,Jones,42,Female,United States,2024-11-21,3232,65060
CUST_Y_fGa8ZhRQ,Liam,Pérez,45,Male,Spain,2020-11-11,746,21168
CUST_lk34A4EKsX,Olivia,Johnson,41,Male,United States,2023-04-18,1820,49906
CUST_cx1ceAQUVz,Santiago,Pérez,42,Female,Colombia,2017-03-21,1689,64352
CUST_YE0X3fTAMk,Isabella,Martínez,64,Female,Argentina,2021-10-15,422,18111
CUST__B3PJtQlR@,Hugo,Sánchez,39,Female,Spain,2017-07-22,870,28982
CUST_DN9LgH@gxL,Oliver,Davis,69,Female,United States,2022-04-30,13156,644651
CUST_NEA-yeIWPU,Julia,Bakker,51,Female,Netherlands,2018-07-31,2241,93002
CUST_8mlx4HGUiB,Daan,de Boer,48,Male,Netherlands,2015-09-07,1544,10299
CUST_iRKoTXkNWh,Lucas,van den Berg,51,Male,Netherlands,2020-10-06,9243,236806
CUST_YvlDSAqB4C,Lukas,Schmidt,70,Female,Germany,2019-07-07,1266,57236
CUST_pPcjJ4pB8a,Jules,Durand,38,Male,France,2023-12-07,1665,78629
CUST_N61x8_po68,Elijah,Brown,37,Male,United States,2019-11-02,4410,85202
CUST_E_8T-iGK66,Noah,Brown,40,Male,United States,2024-11-29,1261,45929
CUST_c@15tTXvsG,Ava,Miller,47,Female,United States,2016-04-10,923,19219
CUST_1WFaBM01p7,Léa,Moreau,31,Female,France,2024-10-05,238,1576
CUST_bOkwC@b_KF,María,Flores,47,Female,Mexico,2018-01-10,778,34456
CUST_rzdGRusaXk,Chloé,Thomas,62,Male,France,2017-02-27,772,36000
CUST_UxU1yGKBfY,Jules,Moreau,48,Male,France,2024-06-29,2085,53137
CUST_MH6Zr6YqId,Anna,de Boer,44,Male,Netherlands,2015-05-19,1044,1468
CUST_cXE9Vygblk,Julia,de Vries,41,Female,Netherlands,2021-11-18,12610,515671
CUST_9XiuAZaSfM,Sofía,García,55,Male,Spain,2020-10-15,698,16828
CUST_0eVexitGR_,Agustín,Silva,40,Female,Chile,2020-09-30,6378,26876
CUST_JE9wfiD04G,Oliver,Williams,64,Female,United States,2016-06-08,2203,21754
CUST_Hn_uuFd7gj,James,Brown,64,Female,United States,2020-07-31,3737,30008
CUST_-iedLUZTjr,Emma,Müller,49,Female,Germany,2019-09-26,3538,121958
CUST_I9pMo2YaOC,Ava,Tremblay,47,Female,Canada,2015-07-28,246,3769
CUST_BLH8nUpzRt,Sofía,Pérez,56,Male,Colombia,2018-01-28,1789,12202
CUST_4MYepocho0,Emma,Müller,57,Female,Germany,2019-09-03,1428,65579
CUST_TiOWL4zEOu,Alessandro,Rossi,40,Male,Italy,2017-06-06,652,31197
CUST_aywNJNAbM3,Isidora,Soto,42,Male,Chile,2017-12-30,2734,20121
CUST_q5XtBIT5O-,Ava,Garcia,35,Male,United States,2018-08-19,8475,100824
CUST_hzu0ycJhEa,Oskar,Wagner,51,Male,Germany,2016-11-19,163,4859
CUST_nvsCql@ys3,Rodrigo,Pereira,53,Male,Portugal,2021-04-15,1118,8888
CUST_kiyVdV_TqN,Mia,Bauer,35,Female,Germany,2023-10-05,589,4918
CUST_@NI1P-MhVV,Oskar,Weber,43,Female,Germany,2024-05-01,1929,33103
CUST_2ZcH2puFUf,Luis,Pérez,35,Male,Mexico,2015-03-24,1349,64056
CUST_8xWRUM3rF1,Emma,Moreau,39,Male,France,2025-02-20,1048,50452
CUST_Yqc5K8j6kg,Martina,Rodríguez,52,Female,Argentina,2017-06-17,3363,141813
CUST_VeqPAnxn7a,Noah,Rodriguez,40,Female,United States,2024-07-14,7884,275450
CUST_jVcvpwLxd1,Tomás,López,44,Female,Chile,2019-02-01,19835,717498
CUST_PaANfcMsNG,Tess,Meijer,32,Male,Netherlands,2021-05-04,929,22058
CUST_ZJ6XzEAiy_,Valentina,Vargas,49,Female,Colombia,2019-08-15,351,9387
CUST_FIUO326J5c,Levi,Bakker,47,Male,Netherlands,2020-05-21,2991,95429
CUST_Yj8B@-i7kk,Ava,Brown,40,Male,United States,2019-03-04,7704,282727
CUST_g8reK6dLCY,Mia,Schneider,45,Male,Germany,2018-04-06,3761,19910
CUST_RK@7GZAO9R,Elijah,Smith,49,Male,United States,2017-09-12,7675,89275
CUST_RHsz7uz6jR,Tomás,Rodríguez,40,Female,Chile,2022-02-02,1476,71093
CUST_mwl5dxzcMO,Mattia,Bianchi,34,Female,Italy,2020-03-30,1045,17859
CUST_pWixhCXij4,Valeria,García,63,Male,Mexico,2018-05-15,2006,27662
CUST_J4D5X70f8C,Léa,Richard,41,Female,France,2023-09-20,1343,28720
CUST_Jogx6a8Lm1,Lucía,García,46,Male,Mexico,2021-10-25,3284,48933
CUST_yMyIYEjD2e,Hannah,Fischer,56,Female,Germany,2023-03-04,4328,21698
CUST_FZIuGO2NyT,Mia,Bauer,79,Female,Germany,2016-07-19,4644,50128
CUST_BBK-7b71X5,Mateo,Martínez,36,Male,Colombia,2015-12-15,2863,92154
CUST_UT02h2nPS1,Sofia,Souza,51,Female,Brazil,2016-08-03,2256,26051
CUST_oqbv1XcQCk,Miguel,Souza,41,Male,Brazil,2023-06-27,3696,120340
CUST_dc2-VOrzqg,Miguel,Oliveira,42,Male,Brazil,2024-09-16,309,1685
CUST_2km1S_1dUN,Ava,Brown,41,Male,United States,2015-08-17,2185,5622
CUST_B_7_6i846T,Benjamin,Smith,37,Male,Canada,2024-10-10,1895,81765
CUST_MzeHDzL@66,Valentina,Souza,47,Female,Brazil,2016-05-09,2190,83486
CUST_TZ0C9IHdj0,Lukas,Schulz,34,Male,Germany,2019-02-05,1671,55926
CUST_DjdpOEdDua,María,Sánchez,56,Female,Spain,2017-01-21,2667,5413
CUST_CYsG2Om9G9,Lukas,Bauer,47,Male,Germany,2023-01-18,1078,13311
CUST_PrqiFiYmWi,Sophie,de Boer,51,Female,Netherlands,2024-09-22,4997,203426
CUST_icP1thXkDm,Juan,Vargas,43,Female,Colombia,2024-09-08,2769,21213
CUST_ytKB3tGrp1,Valeria,Flores,44,Male,Mexico,2019-03-08,2071,84365
CUST_CFhSn6XnGQ,Laura,Pereira,50,Female,Brazil,2015-12-18,965,28390
CUST_-HrDzyJDQ3,Lucas,Jansen,37,Male,Netherlands,2019-08-11,3766,139900
CUST_@Q7bZii1xh,Lukas,Fischer,44,Male,Germany,2017-08-15,2178,70574
CUST_wS-5W5f3vK,Ben,Bauer,39,Female,Germany,2019-09-03,916,19365
CUST_9Lv3rXCqkD,Florencia,Pérez,39,Male,Chile,2017-12-06,1718,25689
CUST_yfyFUTSQx5,Emma,Davis,28,Male,United States,2023-11-18,3185,107653
CUST_6XvDAzhNFR,Leon,Wagner,59,Female,Germany,2016-10-30,2970,120113
CUST_Jcm7OmEBpE,Mateo,Gómez,41,Male,Spain,2019-06-05,2803,7608
CUST_jOwMSIIKYx,Valeria,Flores,57,Male,Peru,2023-01-12,1965,37935
CUST_H-tgf_-4pJ,Julia,van den Berg,57,Male,Netherlands,2018-07-13,4552,81304
CUST_tlYjOGFRZZ,Hannah,Schmidt,35,Male,Germany,2022-08-01,5508,155291
CUST_pLbeytk43I,Isabella,Rojas,37,Female,Peru,2022-06-25,3511,21555
CUST_RzaWS1wGGG,Ava,Johnson,70,Male,United States,2021-04-26,1066,49787
CUST_JNhmLiGfxA,Valeria,Torres,63,Male,Mexico,2016-09-27,698,19301
CUST_I42ZjK1560,Ava,Johnson,47,Male,United States,2021-08-21,1108,51218
CUST_yNXG3ZoLGZ,Davi,Santos,49,Female,Brazil,2020-08-26,10491,429487
CUST_kOGX7n3mSv,Santiago,Torres,41,Female,Argentina,2017-04-09,2330,23268
CUST_h0Lrtwf0YA,Emma,Williams,51,Male,United States,2022-06-21,12256,86414
CUST_QO6JXAPnjh,Jules,Moreau,41,Male,France,2024-08-19,1623,70003
CUST_-pqu0TVure,Leon,Bauer,29,Male,Germany,2020-05-06,1432,38717
CUST_pBH4AMhHTS,Sofia,Ferreira,35,Male,Brazil,2023-10-02,1691,2498
CUST_woicL_hi_Q,María,Sánchez,47,Female,Spain,2020-06-21,1664,77782
CUST_J9XQDJCboI,Lucas,Ruiz,37,Female,Spain,2017-06-19,901,21547
CUST_OlN6nDvBEJ,Camila,Torres,46,Female,Argentina,2023-01-25,643,9900
CUST_bRYN@vZ@vg,María,Pérez,37,Male,Colombia,2017-04-18,2839,74017
CUST_SnKj09fkxY,Lucía,Sánchez,40,Male,Mexico,2018-07-24,4672,192647
CUST_8jliHf12bh,Matilde,Sousa,55,Female,Portugal,2020-01-13,16325,97289
CUST_FtnJYJltyH,James,Smith,49,Female,United States,2018-04-25,1224,22359
CUST_VC9k-d-evE,Emma,Martin,47,Male,Canada,2022-06-25,1316,21430
CUST_o53V-7NGXv,Maria,Oliveira,55,Male,Portugal,2018-04-08,903,37983
CUST_XvEQJYZ_E9,Miguel,Oliveira,51,Male,Brazil,2015-03-06,4980,194390
CUST_-gS1CO1M8E,Sofía,Flores,60,Female,Mexico,2023-11-01,3765,76449
CUST_SDpSzKT49u,Emma,Robert,43,Male,France,2016-05-31,821,27415
CUST_9u76p7mlrO,Sofía,Sánchez,43,Female,Colombia,2020-02-25,803,16080
CUST_Z1mBsZVCI4,Diego,López,35,Male,Mexico,2023-09-27,4261,122632
CUST_YEhTTZkfae,Tomás,Rodríguez,43,Male,Chile,2018-10-03,2553,126540
CUST_APchWB5hp7,Sebastián,González,56,Male,Mexico,2020-02-28,3578,96645
CUST_7tv@F-2b1y,Sofía,Salazar,59,Female,Peru,2023-06-25,817,40388
CUST__m_ijx25-7,Sofía,Pérez,56,Non-Binary,Mexico,2020-10-12,334,12520
CUST_2YgR0R7N5O,George,Taylor,31,Male,United Kingdom,2021-03-25,823,5330
CUST_5jaHcIP4KZ,Lucía,López,57,Male,Mexico,2021-11-05,3358,133985
CUST_NhIRJxrudE,Luis,Ramírez,30,Female,Mexico,2023-12-25,12088,102550
CUST_8@KwJqLPDV,Mateo,Pérez,55,Male,Mexico,2017-08-10,1228,32972
CUST_cLlozioazW,Emma,Richard,44,Male,France,2019-08-06,14020,432596
CUST_Ia9qgoW@sm,Luis,Gonzales,53,Female,Peru,2018-03-12,3816,170443
CUST_vOzurbvLFJ,Sofía,Romero,35,Non-Binary,Argentina,2022-05-26,516,5633
CUST_zgvtOVl0gK,Sophia,Fischer,58,Female,Germany,2017-12-06,2192,96139
CUST_28HaNVVJ4J,Luis,Flores,34,Male,Mexico,2016-12-26,3935,183991
CUST_pVX7l9O08u,Isabella,Salazar,41,Female,Peru,2025-01-26,204,1006
CUST_FvACnotgEf,Isabella,Salazar,38,Male,Peru,2020-11-26,3229,143114
CUST_Q6-e3xFYn7,Hannah,Becker,31,Male,Germany,2020-11-26,5195,69246
CUST_U8wtyTXnX@,Mateo,Ruiz,48,Female,Spain,2021-05-09,2589,11675
CUST_xDE_x9W87P,Hannah,Schneider,63,Female,Germany,2021-08-30,1710,81994
CUST_JMONLMt@bh,Miguel,Pereira,71,Male,Brazil,2015-11-09,1547,30807
CUST_GQC1YFQdeR,Camila,Pérez,48,Male,Mexico,2018-09-08,1468,46004
CUST_EE2x5r3lN1,Martina,Gómez,57,Male,Spain,2021-11-05,627,17473
CUST_fxLsipNc4q,María,López,49,Female,Colombia,2024-06-18,974,10765
CUST_cUlb5ib8s_,Sofía,Flores,51,Female,Peru,2016-05-30,1243,41819
CUST_7efNerPJv@,Liam,Johnson,44,Female,United States,2017-07-29,2002,5571
CUST_PrAI4CLnh7,Jules,Moreau,49,Female,France,2020-02-12,1095,11556
CUST_PnOswR_Q-G,Sofía,López,52,Female,Mexico,2023-08-21,827,39085
CUST_VYpDBT4VZR,Martín,Pérez,42,Male,Spain,2022-11-08,3582,170856
CUST_2ea4eGUrOk,Sofía,Hernández,46,Female,Mexico,2016-08-01,2524,61564
CUST_uKqxyw3UCf,Emma,Moreau,46,Female,France,2016-08-26,1113,9871
CUST_ZSKCwbxERV,Liam,Pérez,54,Female,Spain,2024-11-19,2852,60948
CUST_3eEL4EdSkn,Sofía,Martínez,37,Female,Colombia,2022-01-01,1202,52786
CUST_Gc0KqhyNH_,Lucía,González,47,Male,Mexico,2022-01-07,1914,7615
CUST_YkQ7Nc7C1Z,Liam,Rodriguez,64,Male,United States,2019-01-11,4348,29695
CUST_-oCtuSR45o,Sofia,Ferreira,57,Female,Brazil,2017-08-20,1050,47077
CUST_@Z8CKL2yxk,Louis,Durand,59,Male,France,2023-10-15,629,13248
CUST_jXWdyYSv_L,Oliver,Johnson,47,Male,United States,2022-04-27,1587,7350
CUST_DFbyRVDhn8,Arthur,Santos,50,Female,Brazil,2017-10-30,530,3917
CUST_OmfFl7UGpb,Martim,Santos,56,Female,Portugal,2020-10-19,1409,62251
CUST_NXqWbetMal,Oskar,Becker,61,Female,Germany,2024-09-10,1404,34763
CUST_FQfJm5yCrE,Louis,Laurent,29,Female,France,2021-04-03,197,1688
CUST_ildWgpyguj,Oliver,Johnson,35,Male,United States,2016-09-06,2915,130464
CUST_IDJ1Gio5o_,Chloé,Thomas,59,Male,France,2017-07-26,1534,64952
CUST_uWW15uhzIO,Valeria,López,45,Female,Mexico,2016-12-22,5238,8589
CUST_hYvU6ba9bR,Raphaël,Laurent,41,Female,France,2018-10-10,2195,64224
CUST_fpoIa7niU7,Emma,Durand,36,Male,France,2022-10-08,3505,44144
CUST_M7-UAoiAJc,Carolina,Martins,42,Female,Portugal,2021-08-07,5277,141900
CUST_HVqSNP-M4l,Sebastián,Sánchez,34,Male,Mexico,2015-07-15,1606,23004
CUST_TiN5bfbBM0,Gabriel,Richard,66,Male,France,2021-02-05,1807,29158
CUST_bKkPDB5Plo,Lukas,Fischer,47,Female,Germany,2019-12-06,439,13298
CUST_9v_geCUVMe,Paul,Müller,46,Female,Germany,2024-12-17,5517,149916
CUST_KKeDb0@dO2,James,Brown,52,Male,United States,2021-02-10,1586,31818
CUST_WXDfJi_OVb,María,Martín,56,Female,Spain,2018-07-10,731,4258
CUST_pub52mZ5E6,Miguel,Alves,56,Female,Brazil,2018-07-27,3518,170575
CUST_PlParXkXFX,Paul,Schmidt,57,Female,Germany,2021-05-14,254,2322
CUST_kqzj_KGsd7,Leon,Schneider,41,Male,Germany,2022-07-19,1229,39131
CUST_xFfNB5JKT6,Paul,Schmidt,44,Male,Germany,2021-07-21,4095,18820
CUST_DrOyyny1s8,Paul,Meyer,54,Female,Germany,2025-01-12,1219,42143
CUST_9Res6JXc9d,Luis,López,42,Female,Mexico,2024-10-13,948,4924
CUST_86WGH7e2P5,Sophia,Bauer,47,Female,Germany,2020-03-09,1243,14743
CUST_Hpvy1BP4jv,Isabella,Garcia,51,Male,United States,2022-08-11,296,9628
CUST_QFHBfLYzBh,Valeria,Martínez,54,Female,Mexico,2019-07-21,3442,49927
CUST_-WX1k3CHjc,Camila,Rodríguez,31,Male,Colombia,2018-07-09,1619,43512
CUST_hCNs8PLeZI,Luis,Rojas,53,Male,Peru,2017-02-24,1415,9428
CUST_-qdC5w2JLV,Liam,Gómez,45,Male,Spain,2018-10-05,1420,14937
CUST_TgRZqK_c4c,Ava,Wilson,53,Female,United Kingdom,2025-01-22,1831,67421
CUST_5UZ2WqyGBI,Sofía,Soto,54,Male,Chile,2021-11-18,3255,7289
CUST_CCEouKgEg7,Heitor,Silva,61,Male,Brazil,2021-06-03,1725,10409
CUST_6SB-yqltjj,Louis,Durand,59,Male,France,2016-11-11,531,5916
CUST_JRgzsHETbW,Oliver,Garcia,59,Male,United States,2022-04-28,3035,4551
CUST_RrqT1jW23P,Santiago,Gómez,60,Female,Colombia,2023-02-25,2832,14787
CUST_3-PhlK5rTJ,Raphaël,Moreau,50,Female,France,2015-08-12,2175,31383
CUST_RT0xHtTA0p,Sofía,Muñoz,47,Male,Chile,2024-08-14,4759,24268
CUST_Y_hpmFEeAF,María,Morales,55,Female,Colombia,2016-01-26,1858,80587
CUST_IsWdz6yTCP,Sophia,Schmidt,54,Female,Germany,2019-04-03,4916,18537
CUST_o-ZzgH_mxS,Inès,Martin,44,Male,France,2022-07-24,6416,276650
CUST_DPuXAMUALy,Oliver,Miller,51,Female,United States,2016-11-02,3054,125921
CUST_sEm7725_4q,Manon,Martin,47,Male,France,2020-01-18,922,5060
CUST_0Q_qoETuD2,Noah,Martin,39,Non-Binary,Canada,2019-10-17,1607,2807
CUST_F7iKeX2mRS,Valentina,Oliveira,59,Male,Brazil,2017-06-29,5514,16402
CUST_j2xB60UjAC,Beatriz,Ferreira,47,Male,Portugal,2019-07-24,470,13970
CUST_f84Jbkhd_-,Rodrigo,Oliveira,65,Female,Portugal,2017-11-08,1271,42810
CUST_jYpn5ud1s5,Mateo,Hernández,32,Female,Mexico,2017-02-11,1328,41463
CUST_H9pMHwwxNk,Lucas,Sánchez,42,Male,Spain,2018-11-15,830,22662
CUST_5x-@372h1m,Sophia,Rodriguez,47,Male,United States,2016-01-12,3966,36276
CUST_kUcD1Xw55s,Liam,Macdonald,57,Female,Canada,2021-06-03,2538,106919
CUST_5Bl8r4NSGF,Harry,Johnson,51,Male,United Kingdom,2015-04-28,953,15928
CUST_bTD3P44Cd3,Camila,Muñoz,50,Female,Chile,2023-09-27,3118,153767
CUST_CeI7fWcF1t,Santiago,López,37,Male,Mexico,2018-06-11,1568,30655
CUST_212nwJEydm,Luis,Rojas,37,Female,Peru,2015-03-26,811,10964
CUST_2S_9@Hxvsh,Isabella,Ramírez,50,Female,Peru,2018-08-03,952,42617
CUST_TlEehKfJlY,Charlotte,Tremblay,35,Male,Canada,2024-10-10,2677,76527
CUST_N-UzczkEdq,Paul,Weber,42,Female,Germany,2020-09-10,4210,152535
CUST_nqLChNwSYh,Mia,Evans,52,Male,United Kingdom,2024-02-20,1167,24175
CUST_TkDgx7GTEV,Thiago,Martínez,38,Female,Argentina,2021-02-06,2951,131031
CUST_4zkMnfMwPR,Maria,Silva,61,Male,Portugal,2016-03-20,7507,344777
CUST_UsiDYlo81m,Sofia,Ferreira,58,Male,Brazil,2015-04-17,582,12874
CUST_JCto7_MoxQ,Valeria,Ramírez,33,Female,Mexico,2023-10-13,2490,30915
CUST_-q26yjE1z-,Sofía,Sánchez,39,Female,Colombia,2024-07-16,3818,124313
CUST_r0XpgxxDC6,Mia,Meyer,26,Male,Germany,2023-07-02,1660,79268
CUST_IZEpzwuHge,Lucas,Roy,40,Male,Canada,2024-08-05,5511,172555
CUST_YANNseE7iQ,Theo,Oliveira,54,Male,Brazil,2015-02-14,13081,624409
CUST_RT5_-vcD34,Paula,Gómez,43,Male,Spain,2023-04-24,2463,43148
CUST_GiUzmL3j3j,Emma,White,51,Male,Canada,2021-05-23,1465,67092
CUST_WoGLqZe@nC,Louis,Petit,33,Female,France,2018-06-06,4356,26450
CUST_rolXqryHAM,Alejandro,Ramírez,54,Female,Colombia,2021-05-30,3858,70456
CUST_cIzmGzc6wx,Emma,Smit,42,Female,Netherlands,2024-11-29,187,4671
CUST_KN4K3CF2UL,Matías,Soto,47,Male,Chile,2017-09-21,1804,59223
CUST_@eKx5HB@Ez,Heitor,Oliveira,46,Female,Brazil,2019-05-27,1268,19096
CUST_axk2ooYuL@,Thiago,López,36,Male,Argentina,2021-04-05,2584,119510
CUST_JyzUO1@Nyf,Ben,Schulz,37,Female,Germany,2021-08-01,1519,68694
CUST_P8y5RszE1T,María,García,56,Male,Mexico,2017-06-25,1675,67112
CUST_BKTu8ECeI-,José,Torres,51,Female,Peru,2024-11-21,831,5120
CUST_WNpNpq-WxW,Léa,Thomas,56,Male,France,2019-04-06,3502,15323
CUST_kg2g4prpFV,Gabriel,Laurent,50,Male,France,2022-04-26,8019,201738
CUST_oqf51PEWMB,Samuel,Pérez,48,Female,Colombia,2018-02-20,843,32358
CUST_7V@SpNGsgY,Léa,Dubois,31,Female,France,2024-09-12,514,3392
CUST_RmG29INTuX,Santiago,Pérez,45,Male,Peru,2019-10-22,1841,59374
CUST_ZlUU_iR@5F,Oliver,Rodriguez,47,Male,United States,2016-10-18,1762,46920
CUST__SPjs1ZeDl,Isabella,Rodríguez,65,Male,Colombia,2016-05-09,5187,188996
CUST_B4i5H5cj8U,Sofia,Oliveira,53,Female,Brazil,2023-08-17,598,13187
CUST_HT4X3mpL4g,Theo,Souza,61,Female,Brazil,2023-02-25,1114,38787
CUST_3lK3F@Jdc@,Sofia,Alves,52,Male,Brazil,2018-05-18,262,2201
CUST_gjSW56T_@i,Theo,Santos,41,Male,Brazil,2017-09-06,6232,69315
CUST_HwPABroRBH,Isabella,Fernández,48,Male,Argentina,2019-12-04,2265,102412
CUST_d49WOTHN6S,Olivia,Tremblay,49,Male,Canada,2023-06-08,1191,20014
CUST_fXOqHwqbdj,Valentina,Oliveira,39,Male,Brazil,2019-12-24,550,27105
CUST_66MO@cWxDA,María,García,44,Male,Mexico,2021-11-12,597,1664
CUST_dGs1VuMRut,Olivia,Rodriguez,45,Male,United States,2015-02-28,2625,65745
CUST_FS8@sNuI@x,Lukas,Becker,61,Male,Germany,2022-10-18,667,11063
CUST_LF1keF5N80,Anna,Meyer,28,Female,Germany,2015-02-25,1985,98854
CUST_7KektrxaPy,Heitor,Pereira,58,Female,Brazil,2020-07-20,11369,562842
CUST_KrvDM6ZrY6,Florencia,López,39,Female,Chile,2023-12-02,1322,16055
CUST_UZ0k20QUnN,Santiago,Flores,35,Female,Peru,2018-09-05,761,10448
CUST_IMwsZURUHq,Olivia,Martinez,58,Female,United States,2024-07-07,2550,95902
CUST_PNE4jFmRao,María,López,54,Male,Mexico,2015-05-23,600,26723
CUST_m5ltTrFLwP,Camila,Torres,58,Male,Argentina,2016-11-03,8501,283534
CUST_eNK7xzGgSt,Isabella,Salazar,54,Male,Peru,2020-04-16,6395,276923
CUST_WbvwOywqWG,Liam,Rodriguez,66,Male,United States,2016-02-01,1560,5667
CUST_buVu-uBnRt,Emma,Visser,52,Female,Netherlands,2023-10-30,806,25958
CUST_vEnQB7GcCG,Liam,Smith,46,Male,United States,2023-12-01,1233,43350
CUST_ClHvh1djTz,Ava,Thomas,50,Female,United Kingdom,2017-10-20,1386,13750
CUST_B0RqArYUIW,Olivia,Martinez,58,Female,United States,2018-10-09,2553,99591
CUST_cpfU4xilb7,Sofia,Bianchi,40,Female,Italy,2018-07-31,4609,217734
CUST_g6PWm79OCF,Camila,López,41,Female,Mexico,2024-09-07,711,31959
CUST_5zJO2mEQ3V,Amelia,White,44,Male,Canada,2015-06-15,4491,56703
CUST_azr3Q4b4Qp,Arthur,Alves,28,Female,Brazil,2021-12-09,3152,52127
CUST_uiBnNCskbZ,Valeria,Pérez,48,Female,Mexico,2022-01-11,1145,28889
CUST_PmVN8yKn4Z,Isabella,Fernández,30,Female,Argentina,2018-02-04,680,5670
CUST_i-IPmiHyRY,Leonor,Ferreira,47,Male,Portugal,2021-08-17,2007,95775
CUST_VjCdyyfriv,Matilde,Sousa,55,Male,Portugal,2022-11-02,697,5924
CUST_-OBkDZcoao,Tomás,Martínez,43,Male,Chile,2018-03-22,4543,173499
CUST_vXVoX-8Szm,Sofía,Ramírez,62,Male,Peru,2019-01-16,658,11450
CUST_zgohmExPHt,Martim,Sousa,34,Male,Portugal,2024-10-17,2960,85542
CUST_dAenIeQ5Fp,Noah,Martinez,58,Male,United States,2021-03-19,1682,4769
CUST_4EQT8vQ8hJ,Sofia,Rodrigues,53,Non-Binary,Brazil,2017-10-11,1092,11628
CUST_9bhN-8L4lk,Emma,Johnson,32,Male,United States,2015-02-03,1648,37076
CUST_Nmw133ymIz,Raphaël,Richard,71,Female,France,2022-03-24,4779,162586
CUST_JUGF47PJzM,Francesco,Bianchi,46,Female,Italy,2016-05-24,618,24095
CUST_mAkDx9JwZU,Chloé,Richard,39,Female,France,2024-02-29,1248,2486
CUST_ZaLNuI1n2A,Manon,Laurent,34,Male,France,2019-04-21,919,7396
CUST_RK1_6tAD-m,Camila,Contreras,45,Female,Chile,2022-12-06,1746,63947
CUST_3_isSt8SE5,Lorenzo,Ricci,46,Female,Italy,2024-10-27,976,39768
CUST_3p80I0XKnW,María,López,48,Female,Spain,2021-08-21,368,4493
CUST_qoDkagWKbw,Tess,de Boer,44,Male,Netherlands,2021-07-13,700,8307
CUST_ARc1N9l5gN,Heitor,Gomes,53,Female,Brazil,2018-06-12,7895,38350
CUST_sYS4LLF8pB,Raphaël,Robert,44,Female,France,2025-02-24,2258,17928
CUST_tZKoL2bbfD,Ben,Fischer,30,Male,Germany,2025-01-30,2189,1963
CUST_a_XWQlSQtD,Lucía,García,46,Female,Mexico,2019-10-02,1402,41635
CUST_Pe23-mBVt2,Sofia,Gomes,26,Male,Brazil,2018-02-15,1726,78089
CUST_-_TOq_IpMT,Sophie,Janssen,50,Male,Netherlands,2015-11-06,1228,9706
CUST_4uAOT3QBhL,Anna,Schneider,38,Female,Germany,2017-11-09,2905,109508
CUST_x2A_HQLnjZ,Léa,Richard,48,Male,France,2020-07-25,1980,57214
CUST_cT3yJgSOw_,Lucía,Flores,59,Female,Mexico,2016-02-01,630,29626
CUST_qWffcrm48d,Rodrigo,Silva,38,Male,Portugal,2015-10-13,2272,90896
CUST_TjCibgIIjZ,Harry,Roberts,57,Male,United Kingdom,2024-06-29,198,8457
CUST_KjlTYIg@iU,Emma,Johnson,43,Female,United States,2019-02-05,2624,84329
CUST_C@rSExX5os,Lucía,Flores,63,Male,Mexico,2020-04-04,509,20697
CUST_tTZFsqYtcI,Leonor,Silva,44,Male,Portugal,2016-08-14,1658,29625
CUST_NN8yaDkK5o,Rodrigo,Costa,39,Male,Portugal,2021-11-23,617,6692
CUST_jxRx7HdFLu,Chloé,Moreau,53,Female,France,2015-11-10,1813,82799
CUST_uUXFTldQyb,Chloé,Bernard,43,Male,France,2016-06-11,3043,112133
CUST_CJNShsCIsA,Julia,van den Berg,39,Female,Netherlands,2015-03-16,6992,34889
CUST_1RKMamZjX2,Martina,Pérez,43,Female,Spain,2023-11-28,452,19622
CUST_t0NBarHBrW,Leonardo,Ricci,47,Male,Italy,2017-06-12,4350,77303
CUST_mifG@mGfYL,Leon,Wagner,59,Female,Germany,2018-09-05,2035,31064
CUST_MnTcRD_n7L,Carolina,Pereira,30,Female,Portugal,2015-05-31,1205,37782
CUST_nkNvKQD2Er,Manon,Laurent,47,Female,France,2021-12-09,3583,102637
