ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_BkfowhENf8,'Manon',"""Moreau""",56,Female,France,$982 ,"'44,030'"
CUST_ynVOT0ALc@,'Sophie','Fischer',50,Female,Germany,"$2,219 ","'77,544'"
CUST_JRUxw4GaQR,'Pedro',"""García""",40,Male,Peru,$907 ,"'5,439'"
CUST_WUWhKPiUu5,'Inès','Dubois',36,Female,fr,"$1,213 ","'23,469'"
CUST_yeSbtV8IUH,"""Paula""",'Díaz',53,Female,Spain,"$4,895 ","'52,803'"
CUST_fkIVW3yPvG,'Emma',"""Davis""",42,Female,us,"$6,228 ","'298,877'"
CUST_1vMddfOl@J,'Andrew',"""Johnson""",36,Male,US,$977 ,"'31,481'"
CUST_@WjBp@VxbV,"""Marco""","""Rossi""",48,Male,Italy,"$6,131 ","'229,112'"
CUST_9QVML50B6_,'Leonor','Sousa',51,Female,Portugal,"$2,644 ","'112,925'"
CUST__YzRrebTol,'Emma','Esposito',39,Female,Italy,"$1,074 ","'46,292'"
CUST_I19tgxBCk_,"""Matthew""",'Smith',51,Male,us,"$2,087 ","'67,683'"
CUST_l-hzIoePYt,"""Robert""","""Thomas""",45,Male,United States,"$1,559 ","'77,923'"
CUST_eeHTTStzkg,'Camila',"""Pereira""",53,Female,BR,"$3,286 ","'103,808'"
CUST_uy8L4OQIIZ,"""Nicolás""","""López""",47,Male,co,"$3,085 ","'126,492'"
CUST_8ZAAnok5Ny,'Gustavo',"""Silva""",40,Male,BR,"$1,250 ","'18,418'"
CUST_GHdcvdafth,'Jade',"""Martin""",46,Female,France,"$1,158 ","'42,873'"
CUST_hiAhXNaa3v,'Mia','Pérez',27,Female,pe,"$2,240 ","'82,436'"
CUST_V2gFsZPWFU,'María','Rodríguez',42,Female,Colombia,"$7,261 ","'160,219'"
CUST_2XcUyUZG50,"""Julia""",'Lima',45,Female,BR,"$1,521 ","'75,256'"
CUST_9nRMXSt5yz,'Louis',"""Petit""",42,Male,fr,"$1,084 ","'37,230'"
CUST_0ZNoTTd_4F,"""Mason""","""Wilson""",51,Male,ca,"$1,811 ","'58,578'"
CUST_0GykQ27gJq,"""Gabriel""","""Laurent""",51,Male,France,"$2,638 ","'10,839'"
CUST_g8reK6dLCY,'Max','Hoffmann',45,Male,DE,"$3,761 ","'19,910'"
CUST_tAHyUIlNH@,"""Ana""","""Martins""",51,Female,Portugal,"$5,117 ","'188,128'"
CUST_2rQ4IMmfCx,'Leonor','Sousa',61,Female,Portugal,$296 ,"'3,595'"
CUST_nvXyW2qfbJ,'Sophie',"""Fischer""",43,Female,DE,"$1,790 ","'44,712'"
CUST_wE092-50Pe,"""Matheus""",'Alves',55,Male,Brazil,"$3,347 ","'98,557'"
CUST_SUe87ZVKHT,'Fernanda',"""García""",34,Female,Mexico,"$3,685 ","'91,019'"
CUST_vNMyPpM@pO,'Daniel',"""Thomas""",47,Male,US,"$3,732 ","'156,354'"
CUST_PEXDxqypuW,"""Afonso""",'Silva',39,Male,Portugal,"$9,526 ","'14,443'"
CUST_uc@l@6Q_WF,'Gabriela','Hernández',46,Female,co,"$1,109 ","'32,908'"
CUST_W6aPK4o0rO,'Isabella','Taylor',46,Female,United States,$534 ,"'20,651'"
CUST__Ua1vp8HLj,"""Daniela""","""Martínez""",46,Female,CO,$623 ,"'30,061'"
CUST_aYP1EF21LF,'Claudia','García',37,Female,ES,"$20,710 ","'640,627'"
CUST_DWJGRltrJO,"""Lucas""","""Jansen""",60,Male,Netherlands,"$2,928 ","'29,133'"
CUST_5kUmv@2zqD,"""Noah""","""Wagner""",65,Male,Germany,$732 ,"'21,463'"
CUST_XDXhsNpBbJ,"""Sofía""","""Torres""",33,Female,mx,"$2,696 ","'130,853'"
CUST_oBQUzW2Fdo,"""Isabella""","""Ramírez""",43,Female,CO,"$1,756 ","'69,574'"
CUST_ypXwtGvA98,'Guadalupe',"""López""",62,Female,MX,"$1,773 ","'31,725'"
CUST_i-7A1TWayo,"""Felipe""","""Silva""",46,Male,BR,"$3,152 ","'106,303'"
CUST_mEhXq0w3tt,"""Alice""","""Russo""",41,Female,it,$737 ,"'17,448'"
CUST_jlViV@aOPi,"""Lucas""",'Alves',47,Male,Brazil,"$3,263 ","'148,212'"
CUST_8qThAT@oKs,'Florencia',"""Pérez""",52,Female,CL,"$4,010 ","'24,374'"
CUST_o2@mSNmGE6,"""Francesca""","""Ferrari""",57,Female,Italy,$147 ,"'5,671'"
CUST_bB7gNLk8D0,"""Marie""","""Meyer""",54,Female,de,"$4,034 ","'103,973'"
CUST_8aZ2aLgWEP,'Juan',"""García""",43,Male,CO,"$2,035 ","'32,242'"
CUST_sv8ol4qSLW,'Mariana',"""Rodrigues""",45,Female,br,"$3,260 ","'90,996'"
CUST_Hu2dZR3r4-,"""David""",'Ramírez',52,Male,Colombia,$952 ,"'46,890'"
CUST_JLdLNxMXee,"""Gustavo""",'Santos',43,Male,br,"$3,159 ","'57,705'"
CUST_HyMW4bDdSL,"""Daniela""",'Pérez',47,,mx,$533 ,"'6,726'"
CUST_NpApkrpYX9,'Diego','González',49,Male,MX,$914 ,"'11,115'"
CUST_lI_q1aA-gT,"""Julia""","""Pereira""",47,Female,br,"$2,029 ","'11,984'"
CUST_xU@rz8s@9Q,'Hugo','Dubois',43,Male,France,"$1,510 ","'7,899'"
CUST_Wuy5JkryJn,"""Andrea""",'López',25,Female,MX,"$1,040 ","'26,747'"
CUST_9FhyKKK4RK,"""Camila""","""Rojas""",47,Female,Chile,"$1,052 ","'20,217'"
CUST_d50oABGbIA,'Gustavo',"""Silva""",30,Male,BR,"$2,302 ","'83,458'"
CUST_axvpAbu9Nq,"""Jorge""","""González""",34,Male,MX,"$4,360 ","'157,830'"
CUST_hmuE45p_xW,'Sara',"""Ramírez""",48,Female,Colombia,$866 ,"'28,565'"
CUST_lEnYIjBrKJ,"""Mia""","""Davis""",41,Female,United States,"$2,559 ","'53,265'"
CUST_@0gQOAGW8g,"""Diego""","""Ruiz""",45,Male,ES,"$2,486 ","'44,772'"
CUST_elSeU@ZvcX,'Felix',"""Schmidt""",49,Male,de,"$2,706 ","'46,026'"
CUST_zxuYT1@h9G,"""Grace""","""Taylor""",42,Female,Canada,"$2,039 ","'43,783'"
CUST_6pt7UqiwRR,'Santiago','Torres',51,Male,Mexico,$717 ,"'7,460'"
CUST_Wu5eW_9qGB,'Valentina',"""Rojas""",48,Female,CL,"$2,005 ","'35,152'"
CUST_l495o98QO6,'Olivia',"""Anderson""",46,Female,us,"$9,386 ","'166,686'"
CUST_rtN49SGcZ4,'Francisco',"""Sousa""",43,Male,Portugal,"$2,371 ","'103,385'"
CUST_L1p0Hs_URi,"""Fernanda""","""Rodrigues""",57,Female,Brazil,"$3,278 ","'90,986'"
CUST_1xtk3zz3oB,'Diego',"""Alves""",42,Male,br,$562 ,"'13,048'"
CUST_3c_GxJB9at,"""Noah""","""Martin""",49,Male,CA,$524 ,"'16,566'"
CUST_zuyVqPzqhW,'Lukas',"""Hoffmann""",50,Male,Germany,"$2,863 ","'100,249'"
CUST_tGTV7Efu2L,'James',"""Brown""",51,Male,United States,$969 ,"'26,128'"
CUST__gVxbNZwWa,"""Jade""",'Petit',51,Female,France,"$1,346 ","'31,717'"
CUST_mWaoOKxK71,"""Ángel""","""González""",45,Male,Mexico,"$2,362 ","'78,469'"
CUST_agzJpPKupz,"""Elias""","""Weber""",57,Male,Germany,"$6,672 ","'302,794'"
CUST_Zx0qzIOQHC,'Milan','Visser',54,Male,nl,$886 ,"'28,139'"
CUST_oVimdWsqIP,'Louis',"""Richard""",37,Male,France,$680 ,"'14,257'"
CUST_XtJ9ma-GG6,'Alice','Greco',68,Female,Italy,"$1,633 ","'67,945'"
CUST_8Q1omim23t,"""Inès""",'Bernard',59,,fr,$970 ,"'2,760'"
CUST_MwUPkjnndw,"""Anna""",'Schäfer',48,Female,DE,"$2,020 ","'92,930'"
CUST_94fWTptvAS,'Fernanda',"""Souza""",55,Female,Brazil,"$2,834 ","'7,995'"
CUST_LT4Cjddi5U,'Noah','Müller',30,Male,Germany,$991 ,"'26,872'"
CUST_J74HeLvg0z,"""Valeria""","""Flores""",43,Female,Mexico,"$5,969 ","'54,258'"
CUST_uB5iB1yE5k,'Sem','Jansen',58,Male,nl,$576 ,"'23,698'"
CUST_j3I-wbYWZ2,"""Camila""",'Ferreira',38,Female,Brazil,$553 ,"'7,017'"
CUST_ARaBh8Av8z,'Juan',"""Martínez""",51,Male,co,"$2,928 ","'26,353'"
CUST_Ei5hibTMN8,"""Diego""",'Santos',52,Male,Brazil,"$1,603 ","'53,064'"
CUST_M6qqKs_Obp,"""Santiago""","""Martínez""",38,Male,MX,"$1,154 ","'49,162'"
CUST_wpo7wN2Qit,"""Ethan""","""Thomas""",44,Male,FR,"$2,013 ","'36,233'"
CUST_86WGH7e2P5,'Marie',"""Wagner""",47,Female,DE,"$1,243 ","'14,743'"
CUST_5a34ZWHUzE,'María',"""Gonzales""",26,Female,PE,"$1,001 ","'6,152'"
CUST_i-Z6_GHEin,'Lucas','Moreau',52,Male,FR,$900 ,"'11,281'"
CUST_gUNHr2ZYY@,"""Jade""",'Bernard',51,Female,France,"$2,182 ","'101,098'"
CUST_i8WOzAVovu,'Arthur',"""Roberts""",54,Male,gb,"$1,280 ","'29,037'"
CUST_2R@zN9RGXS,'Elias',"""Schneider""",31,Male,de,"$1,804 ","'63,646'"
CUST_5jaHcIP4KZ,"""Luis""","""González""",57,Male,MX,"$3,358 ","'133,985'"
CUST_sgJHXkbZMp,'Noah','de Jong',50,Male,NL,"$1,181 ","'14,852'"
CUST_CqVvQOIGXL,"""Pedro""",'Silva',64,Male,br,$618 ,"'16,695'"
CUST_rhhyIZhGWe,'Paulina',"""López""",45,Female,MX,$338 ,"'13,703'"
CUST_SjJvPbOvOx,"""David""","""García""",46,Male,Colombia,$454 ,"'14,627'"
CUST_a8H4k-cwab,"""Olivia""",'Miller',39,Female,us,$310 ,"'1,633'"
CUST_aBLHvwO6Ql,'Guilherme','Silva',44,Male,PT,"$7,312 ","'86,793'"
CUST_OVoXxy@zpi,'Paulina','Torres',44,Female,MX,$642 ,"'19,922'"
CUST_DCsUP5OBzm,"""Max""","""Schneider""",39,Male,Germany,"$1,259 ","'7,766'"
CUST_@u@RmZ-xfM,'Lea','Schneider',39,Female,DE,$560 ,"'18,592'"
CUST_IJRqleFvom,"""Andrew""","""Taylor""",48,Male,US,"$1,115 ","'19,809'"
CUST_YmhphTSFdU,"""Lina""",'Weber',61,Female,DE,$837 ,"'12,320'"
CUST_UKI47ybeWl,'Nathan',"""Dubois""",48,Male,FR,$266 ,"'11,825'"
CUST_2wi6RtrKBD,'María','López',47,Female,PE,"$2,598 ","'56,176'"
CUST_ORnVaCGGtP,"""Jules""",'Thomas',50,Male,fr,"$1,956 ","'62,701'"
CUST_DoYYoPUeEu,'Beatriz','Souza',36,Female,BR,$466 ,"'15,092'"
CUST_IBrwWsHvyM,'Diego','Costa',52,Male,BR,"$1,388 ","'21,979'"
CUST_g5DxVt1cDw,"""Daniel""","""Anderson""",29,Male,us,"$9,079 ","'270,151'"
CUST_Ua5Z1fe3Zz,'Chloé','Durand',41,Female,FR,"$2,168 ","'49,085'"
CUST_lffAYOfHuO,"""Olivia""",'Davis',53,Female,us,"$2,485 ","'61,966'"
CUST_LEqpNwc@tU,'Lucas','Sánchez',36,Male,Spain,"$7,055 ","'342,991'"
CUST_l30mRGu5jN,'Mia',"""Brown""",53,Female,GB,"$3,621 ","'114,679'"
CUST_uSj1aRtyKY,"""Juan""",'Torres',42,Male,MX,"$1,149 ","'32,842'"
CUST_4g9nk7rEyh,"""Daniel""","""González""",50,Male,co,"$4,899 ","'183,836'"
CUST_PqjurX2dpX,"""Noor""",'Smit',48,Female,Netherlands,"$14,564 ","'375,347'"
CUST_BtUy5@1rsD,"""Giovanni""","""Esposito""",55,Male,Italy,"$2,482 ","'82,890'"
CUST_2_1NPb81rl,'Noah',"""Moreau""",46,Male,fr,"$5,610 ","'229,174'"
CUST_wx3C5YznNe,"""Hannah""","""Schneider""",48,Female,DE,"$2,689 ","'53,361'"
CUST_Ye3RPY-gXG,'Sophie','Visser',56,Female,NL,"$1,817 ","'44,994'"
CUST_fQwshBfOtz,'Noah',"""Meyer""",45,Male,Germany,"$3,703 ","'184,562'"
CUST_NHd3HT27JW,"""Nathan""",'Durand',51,Male,France,"$2,388 ","'89,844'"
CUST__mxRjs@3O9,"""Arthur""","""Smith""",45,Male,GB,"$1,317 ","'56,477'"
CUST_wL8_GcUXkP,'Ginevra','Ricci',59,Female,IT,"$4,075 ","'4,371'"
CUST_t0jKEML4Ai,"""Max""","""Becker""",55,Male,DE,"$3,112 ","'62,914'"
CUST_tJ3g6fw5fJ,"""Juan""","""González""",47,Male,MX,"$2,170 ","'91,620'"
CUST_9PKXf1ehnf,'María',"""García""",47,Female,Peru,"$1,488 ","'51,730'"
CUST_4Bt3cuEZLz,"""Camila""","""Alves""",65,Female,br,$924 ,"'30,883'"
CUST__vPuSFG4vv,'Amelia',"""Brown""",45,Female,Canada,"$3,316 ","'88,959'"
CUST_3lK3F@Jdc@,"""Diego""","""Alves""",52,Male,BR,$262 ,"'2,201'"
CUST_Klf2CdstiQ,"""Lucía""","""Pérez""",38,Female,pe,$809 ,"'29,721'"
CUST_qLbsDo0No3,'Jorge',"""Sánchez""",50,Non-Binary,Mexico,"$1,553 ","'62,676'"
CUST_qKLBpFseXm,'Andrew',"""Wilson""",34,Male,us,"$1,550 ","'67,789'"
CUST_ooCbvSAkEi,'Jonas','Wagner',34,Male,Germany,"$3,365 ","'166,631'"
CUST_i7v_QdlvpL,"""Luis""","""López""",47,Male,mx,"$3,732 ","'101,747'"
CUST_5zndNzsBfh,"""Amelia""","""Wilson""",51,Female,ca,$807 ,"'7,253'"
CUST_pro@13ECNc,"""Gustavo""",'Rodrigues',45,Male,BR,"$3,317 ","'160,972'"
CUST_4RadO1hjd5,"""Francisco""","""Silva""",31,Male,PT,"$1,692 ","'74,604'"
CUST_QS@GuuwHw8,'Manon','Moreau',56,Female,fr,$844 ,"'6,672'"
CUST_z5Lj3Utroa,'Charlotte',"""Anderson""",52,Female,CA,"$2,772 ","'1,939'"
CUST_9J6LgAqS7m,'Alice',"""Rossi""",61,Female,it,$693 ,"'23,617'"
CUST_gBmKZQFkxo,"""Lucas""","""Durand""",42,Male,FR,$866 ,"'11,466'"
CUST_rraf@zyDTD,"""Francesco""","""Bianchi""",62,Male,it,"$3,683 ","'83,364'"
CUST_cyxwwolJXL,'Sophia','Brown',66,Female,CA,"$1,576 ","'23,197'"
CUST_mRWvUG2wVq,"""Beatriz""",'Ferreira',51,Female,Brazil,$939 ,"'7,605'"
CUST_8HM8Ybxr5t,"""Emma""","""Schäfer""",37,Female,de,"$2,465 ","'63,344'"
CUST_-8ZBt6@egz,'Florencia','Morales',45,Female,CL,"$7,584 ","'27,066'"
CUST_T6nex97IYW,'Marie',"""Schneider""",49,Female,de,$663 ,"'21,667'"
CUST_iHktAn6L38,"""Rose""",'Thomas',37,Female,fr,"$4,298 ","'88,861'"
CUST_Pb-xtKXmCJ,"""Emma""","""Miller""",37,Female,United States,"$1,338 ","'48,926'"
CUST_AAG9KmaA7E,'Logan','Smith',59,Male,Canada,"$2,780 ","'135,517'"
CUST_vVRJoFY6Pj,'Andrea','Martínez',37,,Mexico,"$1,679 ","'3,971'"
CUST_G15iSkbYK4,"""Jonas""",'Hoffmann',44,Male,DE,$730 ,"'24,410'"
CUST_Ing1pmt2-N,"""Santiago""",'Rojas',37,Male,pe,"$4,832 ","'20,910'"
CUST_RRDxejW7uo,'Agustina','Pérez',29,Female,AR,"$4,911 ","'222,689'"
CUST_CwGaL4g6JA,'Sofía',"""Martínez""",40,Female,co,$880 ,"'5,841'"
CUST_3gEPxu8A7X,"""Camila""","""Rojas""",59,Female,Chile,$860 ,"'6,708'"
CUST_PLyCSQTpvo,'Fernanda','Pereira',41,Female,br,"$3,133 ","'120,921'"
CUST_BL1iIYAMiq,"""Andrea""","""Ramírez""",40,Female,mx,$538 ,"'24,568'"
CUST_n7LsM9I9K9,'José','Martínez',46,Male,mx,$941 ,"'7,616'"
CUST_T0@RInLuCW,"""Lucas""",'Robert',46,Male,FR,"$5,424 ","'167,918'"
CUST_XtduzZDU1R,'Rose','Bernard',48,Female,FR,"$10,900 ","'249,340'"
CUST_ETsgK6jAIO,"""Agustín""",'Rojas',48,Male,CL,"$1,780 ","'13,514'"
CUST_wlyzrEQ395,"""Camila""",'Sánchez',46,Female,AR,"$1,859 ","'17,939'"
CUST_PJh-9aGhw-,'Beatriz','Pereira',40,Female,br,$615 ,"'30,484'"
CUST_x_FI2Y_jm3,'Nathan','Robert',43,Male,FR,$534 ,"'3,857'"
CUST_C868rYgmXN,'Ángel','Ramírez',44,Male,Mexico,"$5,732 ","'59,879'"
CUST_kabRkbpzbP,'Rose',"""Moreau""",38,Female,FR,"$1,797 ","'8,341'"
CUST_SvBtIWdTQo,'Luuk',"""van den Berg""",28,Male,Netherlands,"$3,123 ","'102,987'"
CUST_8T4CFAo@wz,'Leonor','Oliveira',50,Female,PT,"$2,250 ","'11,521'"
CUST__Yguw5i4PJ,"""Francesca""","""Ferrari""",48,Female,it,"$1,751 ","'15,875'"
CUST_2lB0DKiwhJ,"""Martina""","""Soto""",38,Female,cl,"$1,130 ","'13,797'"
CUST__kWyYArlko,'Anthony',"""Taylor""",38,Male,United States,$863 ,"'21,575'"
CUST_7e9bPoAH3s,"""Tomás""","""Sepúlveda""",45,Male,cl,"$2,016 ","'62,518'"
CUST_roM@YdNeTi,"""Julia""","""Díaz""",52,Female,Spain,$578 ,"'21,114'"
CUST_AR7DLmCkUy,"""Camila""","""Sánchez""",35,Non-Binary,MX,"$7,245 ","'162,355'"
CUST_wnXydTBTO7,'Pedro',"""Pereira""",48,Male,BR,"$7,906 ","'185,055'"
CUST_oxnKwCxX3s,'Emma',"""Laurent""",44,Female,FR,"$1,725 ","'19,897'"
CUST_05mGmeq0Jr,'Sem',"""Meijer""",39,Male,Netherlands,"$1,222 ","'23,658'"
CUST_y5@19Rydxv,"""Tomás""",'Ferreira',44,Male,Portugal,"$4,958 ","'207,616'"
CUST_JBIYIw_VZa,"""Charlotte""","""Brown""",55,Female,US,"$1,244 ","'10,348'"
CUST_D_sBR@2KWq,'Gustavo','Alves',70,Male,BR,"$1,507 ","'30,392'"
CUST_6391fPc@YY,"""Inès""",'Bernard',41,Female,France,"$10,918 ","'422,498'"
CUST_vmRvYvgV4y,'Adam','Moreau',51,Male,FR,"$1,263 ","'13,753'"
CUST_WANsDkTcu@,'Matthew','Johnson',51,Male,US,$497 ,"'22,733'"
CUST_t-IwWM7esQ,'Giorgia',"""Russo""",48,Female,Italy,$918 ,"'29,475'"
CUST_WAgPxDR5kl,"""Amanda""","""Silva""",43,Female,BR,"$4,211 ","'197,300'"
CUST_Y3ASMiFBy_,'Leon','Fischer',60,Male,de,$513 ,"'5,988'"
CUST_auLyDF-AYt,'Olivia','Wilson',38,Female,CA,"$8,531 ","'63,571'"
CUST_3g@EMaqmr3,'Daniel','Davis',51,Male,US,$409 ,"'15,892'"
CUST_6Wc7BQrde9,'Sophie','Müller',48,Female,de,"$1,946 ","'68,389'"
CUST_7K5@S7Yj2Z,'Sophie',"""Smith""",39,Female,gb,"$1,757 ","'6,929'"
CUST_gFok0UAyH@,"""Paulina""","""Flores""",59,Female,Mexico,$439 ,"'4,981'"
CUST_M7dkOZl9WB,"""Isabella""","""Taylor""",48,Female,US,"$3,736 ","'80,315'"
CUST_wnG-Tue4@j,'Leon',"""Schäfer""",48,Male,Germany,"$8,550 ","'134,089'"
CUST_AIiSxAwvk5,"""Ava""","""Moore""",33,Female,United States,"$5,780 ","'19,952'"
CUST_Ss_FpXwQlN,"""Noah""","""Roberts""",62,Non-Binary,gb,"$2,172 ","'5,229'"
CUST_xCq__I1krt,"""Carlos""","""Huamán""",49,Male,pe,$942 ,"'33,319'"
CUST_gwPD0JH@@D,"""Grace""",'Tremblay',57,Female,Canada,"$1,589 ","'44,965'"
CUST_0tzCBt6ihu,"""John""",'Davis',44,Male,US,$881 ,"'2,929'"
CUST_KxJ@DQ1CcA,"""Lotte""",'Janssen',43,,NL,"$11,548 ","'79,960'"
CUST_nQ3uv6UGlq,"""Emma""","""Bakker""",43,Female,nl,"$1,613 ","'60,751'"
CUST_MiSf5wvlwQ,'José','Flores',52,Male,Peru,$928 ,"'40,431'"
CUST_fH3WqUSNSX,"""Giorgia""",'Greco',49,Female,it,"$3,683 ","'181,355'"
CUST_e8bMNl3I_0,'Hugo',"""Martin""",48,Male,fr,"$1,027 ","'25,929'"
CUST_Fsxf3pQ6bB,"""Alice""","""Dubois""",37,Female,FR,"$1,560 ","'64,172'"
CUST_QXhYfynSAl,"""Catalina""",'Contreras',53,,Chile,"$1,802 ","'62,540'"
CUST_EpXMZKRHHu,"""Santiago""",'Pérez',44,Male,Chile,"$4,995 ","'41,881'"
CUST_orRFXKhXSg,"""Marco""",'Greco',34,Male,IT,$703 ,"'8,900'"
CUST_sU1MPvz8aw,"""Fernanda""","""García""",52,Female,mx,"$3,880 ","'39,028'"
CUST_TlYCmnXonu,'Poppy',"""Brown""",44,Female,GB,"$1,126 ","'6,483'"
CUST_1DQbPJfq_H,"""Louis""",'Bernard',48,Male,France,"$2,295 ","'99,605'"
CUST_vHBDGoB@eN,'Emma','Dubois',47,Female,fr,"$1,608 ","'21,209'"
CUST_hihVrD_GNy,"""Catalina""",'Soto',57,Female,CL,$241 ,"'8,190'"
CUST_NJIlchBbBC,'Michael','Anderson',49,Male,United States,"$1,040 ","'50,082'"
CUST_dhqeRXY7n6,"""Alejandro""","""Flores""",29,Male,Mexico,"$13,635 ","'11,841'"
CUST_17rrW3ir8U,'Lucas',"""Wilson""",41,Male,Canada,"$1,753 ","'10,120'"
CUST_yFt3rRjAYe,"""Francesca""","""Russo""",64,Female,Italy,"$2,603 ","'65,375'"
CUST_cR9xoD2mAb,'Mariana','Oliveira',55,,BR,"$2,123 ","'57,392'"
CUST_coezeLqzcQ,'Lucas','Laurent',57,Male,France,"$1,317 ","'29,520'"
CUST_7JpCprc1HO,"""Lucas""",'van den Berg',61,Male,Netherlands,"$1,062 ","'25,296'"
CUST_q_NwJKJCNn,"""Anthony""",'Davis',56,Male,United States,"$4,833 ","'205,598'"
CUST_xrSxFQlC2x,'Julia','Pérez',56,Female,AR,"$1,272 ","'63,196'"
CUST_IDNgT3QXUn,'Daniel','Smith',41,Male,us,"$2,852 ","'4,205'"
CUST_8klkCZlOZs,"""Matteo""",'Bianchi',35,Male,it,"$2,931 ","'81,195'"
CUST_O2mKhHxr40,'Emma',"""Miller""",36,Female,us,"$1,554 ","'73,966'"
CUST_ziwsYOLaX0,"""Luuk""",'Janssen',41,Male,nl,"$2,038 ","'46,572'"
CUST_dbIymwo8_C,"""Carolina""",'Alves',46,Female,Brazil,"$1,091 ","'54,220'"
CUST_sF3R7iFWKT,"""Valentina""",'Rodríguez',40,Female,ar,"$1,898 ","'7,990'"
CUST_9hLWslMPvA,"""Harper""",'Johnson',46,Female,US,$422 ,"'13,159'"
CUST_2bfEIrEwKU,'Ana','Ferreira',43,Female,br,"$1,134 ","'29,690'"
CUST_LzWpBjl_Cq,"""Clara""","""Huamán""",55,Female,pe,"$1,253 ","'42,278'"
CUST_Af8yKnroRt,"""Amelia""","""Taylor""",46,Female,us,"$2,651 ","'125,792'"
CUST_YqYsQdkSnQ,'Maria','Oliveira',43,Female,pt,$652 ,"'30,956'"
CUST_DsjzxY0@GQ,"""Luis""","""Martínez""",41,Male,MX,$558 ,"'25,801'"
CUST_E1eSkNB5Ov,'Camila',"""González""",56,,ar,"$1,571 ","'17,001'"
CUST_oAX-LF@ZFa,"""Felipe""",'Oliveira',46,Male,Brazil,"$1,624 ","'45,160'"
CUST_OaBiTJnxBz,"""Lukas""",'Hoffmann',30,Male,de,$325 ,"'12,559'"
CUST_MTjelKBsTN,"""Carolina""",'Ferreira',50,Female,Brazil,"$1,858 ","'35,545'"
CUST__JTi4F4LEC,"""Charlotte""","""Johnson""",55,Female,United States,"$1,683 ","'78,261'"
CUST_w47r6YLwW3,'Julia',"""García""",53,Female,ES,"$7,667 ","'280,616'"
CUST_mtl5sotYfG,"""Arthur""",'Martin',46,Male,France,"$5,137 ","'54,110'"
CUST_xjFaAJPHr4,'Felipe','Lima',40,Male,Brazil,"$3,335 ","'69,145'"
CUST_Llt4OhYTPt,"""Giorgia""","""Ferrari""",49,Female,IT,"$3,577 ","'110,203'"
CUST_Ch0@E1IV9a,'Levi',"""Meijer""",64,Male,nl,"$1,575 ","'31,026'"
CUST_s2q2kYBUWC,'Nicolás',"""Torres""",49,Male,AR,"$2,406 ","'93,784'"
CUST_qjhnXrkYs6,"""Max""","""Schäfer""",53,Male,de,$489 ,"'6,060'"
CUST_lwDaHbO_Uj,'Ava',"""Wilson""",52,Female,US,"$13,431 ","'481,266'"
CUST_aagL@W9yw-,"""Emma""","""Miller""",38,Female,US,"$1,249 ","'9,554'"
CUST_sq6HTQq5y7,'Sergio','Sánchez',44,Male,Spain,$802 ,"'26,415'"
CUST_dfeZ4gwKCY,'Arthur',"""Evans""",47,Male,GB,$858 ,"'22,391'"
CUST__4VdnA0QUE,"""Emma""","""Schneider""",56,Female,de,$255 ,'667'
CUST_SOrrSdVdup,'Matthew',"""Thomas""",40,Male,United States,"$2,779 ","'62,169'"
CUST_-AOwbcMFYq,'Lucía','Hernández',38,Female,Spain,"$5,785 ","'105,367'"
CUST_-OjEbjVVCe,'Julia','van Dijk',46,Female,nl,"$1,502 ","'46,583'"
CUST_vPL3ekousr,'Jules',"""Durand""",52,Male,France,"$1,686 ","'49,469'"
CUST_e7RYWO5W_g,"""Arthur""",'Smith',46,Male,United Kingdom,"$1,823 ","'2,467'"
CUST_jxRx7HdFLu,'Lina',"""Richard""",53,Female,fr,"$1,813 ","'82,799'"
CUST__438tBKOkc,'Santiago','Torres',40,Male,mx,"$1,913 ","'30,457'"
CUST_wjonId3XGO,'James','Moore',54,Male,United States,"$1,346 ","'12,439'"
CUST_pxsAn862kd,"""Ariana""","""López""",49,Female,Peru,$679 ,"'21,832'"
CUST_iAdI0@-YUc,"""Grace""","""Wilson""",54,Female,ca,"$2,405 ","'17,070'"
CUST_AFAp5r-RqK,'Jorge','López',35,Male,MX,"$25,875 ","'536,557'"
CUST_iQ4giNq5d_,"""Mia""","""Weber""",53,Female,Germany,"$2,051 ","'5,736'"
CUST_itVD_0@K6O,'Chloé','Moreau',54,Female,fr,"$5,533 ","'176,468'"
CUST_DyEcTQVO2I,"""João""","""Rodrigues""",56,Male,BR,"$2,168 ","'89,439'"
CUST_whuIXzmtZE,'Lucía',"""Flores""",49,Female,PE,"$5,572 ","'164,394'"
CUST_934YRKTsAJ,'Ava','Davis',38,Female,us,$588 ,"'12,648'"
CUST_5-AndKViVG,"""Anna""","""Fischer""",42,Non-Binary,Germany,$701 ,"'3,740'"
CUST_73XwDRoO0r,"""Ana""","""Fernandes""",37,Female,Portugal,$713 ,"'3,998'"
CUST_J5@AhBkCpT,"""Julia""",'Alves',46,Female,BR,$457 ,"'18,204'"
CUST_RV1ClVxmLw,'Andrew','Moore',44,Male,US,"$2,818 ","'43,862'"
CUST_M41F5w@8Yv,"""Léa""",'Robert',52,Female,FR,"$9,487 ","'110,335'"
CUST_ddTeRDKf9x,'Emma',"""Miller""",54,Female,United States,"$2,856 ","'2,189'"
CUST_imODsdpqMq,'Sophie',"""Williams""",33,Female,GB,$322 ,"'7,257'"
